the-affair-of-the-necklace,The Affair of the Necklace,42,5.9,"November 30, 2001",118 min,Rated R for some sexuality.,Alcon Entertainment,3,3,2
the-age-of-adaline,The Age of Adaline,51,7.3,"April 24, 2015",112 min,Rated PG-13 for a suggestive comment,Lakeshore Entertainment,109,40,11
the-age-of-innocence,The Age of Innocence,83,7.9,"September 17, 1993",139 min,Rated PG for thematic elements and some mild language.,Columbia Pictures Corporation,36,4,5
the-age-of-shadows,The Age of Shadows,78,6.8,"September 23, 2016",140 min,Not Rated,Warner Bros.,10,2,2
the-agronomist,The Agronomist,82,8.4,"April 23, 2004",90 min,Rated PG-13 for some violent images and brief nudity.,Clinica Estetico,5,0,0
the-air-i-breathe,The Air I Breathe,37,6.7,"January 25, 2008",95 min,"['Rated R for violence', 'language and some sexual content/nudity.']",NALA Films,22,5,6
the-alamo,The Alamo,47,6.0,"April 9, 2004",137 min,Rated PG-13 for sustained intense battle sequences.,Touchstone Pictures,25,7,13
the-amateurs,The Amateurs,45,7.7,"December 7, 2007",96 min,Rated R for sexual content and language.,First Look International,5,0,1
the-amati-girls,The Amati Girls,29,8.1,"January 19, 2001",91 min,Rated PG for mild language and brief sensuality.,Persistent Entertainment,6,1,1
the-amazing-catfish,The Amazing Catfish,69,6.6,"June 13, 2014",89 min,Not Rated,Instituto Mexicano de Cinematografía (IMCINE),4,0,1
the-amazing-spider-man,The Amazing Spider-Man,66,7.1,"July 3, 2012",136 min,Rated PG-13 for sequences of action and violence,Columbia Pictures,"1,113",323,162
the-amazing-spider-man-2,The Amazing Spider-Man 2,53,6.5,"May 2, 2014",142 min,Rated PG-13 for sequences of sci-fi action/violence,Columbia Pictures,778,385,205
the-american,The American,61,6.9,"September 1, 2010",105 min,"['Rated R for violence', 'sexual content and nudity']",Focus Features,147,65,35
the-american-astronaut,The American Astronaut,51,8.3,"September 5, 2001",91 min,,BNS Productions,20,0,3
the-american-president,The American President,67,7.1,"November 17, 1995",114 min,Rated PG-13 for some strong language.,Universal Pictures,13,8,2
the-american-side,The American Side,65,5.4,"April 22, 2016",90 min,Not Rated,One Horse Shy Productions,3,2,4
the-amityville-horror,The Amityville Horror,33,7.9,"April 15, 2005",90 min,"['Rated R for violence', 'disturbing images', 'language', 'brief sexuality and drug use. (edited for re-rating)']",Dimension Films,170,33,32
the-anarchist-cookbook,The Anarchist Cookbook,36,7.2,"July 18, 2003",101 min,"['Rated R for language', 'sexuality and drug content.']",Freedonia Productions,19,0,7
the-angels-share,The Angels' Share,66,6.8,"April 12, 2013",101 min,Not Rated,Wild Bunch,11,7,2
the-angriest-man-in-brooklyn,The Angriest Man in Brooklyn,21,5.0,"May 23, 2014",83 min,Rated R  for language throughout and some sexual  content,Landscape Entertainment,10,11,12
the-angry-birds-movie,The Angry Birds Movie,43,6.4,"May 20, 2016",97 min,Rated PG for rude humor and action,Columbia Pictures,155,70,51
the-animal,The Animal,43,4.6,"June 1, 2001",84 min,Rated PG-13 for some crude and sexual humor.,Revolution Studios,9,15,15
the-anniversary-party,The Anniversary Party,56,6.5,"June 8, 2001",115 min,"['Rated R for language', 'drug use and nudity.']",Ghoulardi Film Company,9,0,2
the-anomaly,The Anomaly,27,tbd,"September 25, 2015",97 min,Not Rated,thefyzz,0,2,0
the-answer-man,The Answer Man,44,8.0,"July 24, 2009",95 min,Rated R for language.,Messick Films,10,0,0
the-ant-bully,The Ant Bully,59,5.3,"July 28, 2006",88 min,Rated PG for some mild rude humor and action.,Warner Bros. Pictures,21,25,13
the-apostate,The Apostate,66,tbd,"September 9, 2016",80 min,Not Rated,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),1,0,0
the-apostle,The Apostle,83,8.1,"December 17, 1997",134 min,Rated PG-13 for thematic elements and a related scene of violence.,Butcher's Run Films,13,1,2
the-apparition,The Apparition,18,3.7,"August 24, 2012",82 min,Rated PG-13 for terror/frightening images and some sensuality,Warner Bros. Pictures,11,13,32
the-architect,The Architect,47,tbd,"December 1, 2006",82 min,Rated R for language and some sexual content.,HDNet Films,1,1,1
the-ardennes,The Ardennes,47,tbd,"January 6, 2017",96 min,Unrated,Savage Film,0,1,0
the-aristocrats,The Aristocrats,72,6.4,"July 29, 2005",89 min,Not Rated,Mighty Cheese Productions,61,8,20
the-armstrong-lie,The Armstrong Lie,67,7.1,"November 8, 2013",124 min,Rated R for language.,"['Kennedy/Marshall Company', 'The']",5,3,0
the-art-of-getting-by,The Art of Getting By,36,6.4,"June 17, 2011",84 min,"['Rated PG-13 for thematic elements including sexual content', 'language', 'teen drinking and partying.']",Goldcrest Pictures,26,12,9
the-art-of-the-steal-2014,The Art of the Steal,53,7.8,"March 14, 2014",90 min,Rated R for language throughout including some sexual references,"['Weinstein Company', 'The']",21,8,1
the-art-of-war,The Art of War,30,8.2,"August 25, 2000",117 min,"['Rated R for strong violence', 'some sexuality', 'language and brief drug content.']",Morgan Creek Productions,30,4,7
the-artist,The Artist,89,8.2,"November 23, 2011",100 min,,La Petite Reine,464,45,33
the-assassin,The Assassin,80,6.5,"October 16, 2015",105 min,Not Rated,Media Asia Films,42,18,13
the-assassination-of-jesse-james-by-the-coward-robert-ford,The Assassination of Jesse James by the Coward Robert Ford,68,7.9,"September 21, 2007",160 min,Rated R for some strong violence and brief sexual references.,Warner Bros. Pictures,168,24,17
the-assassination-of-richard-nixon,The Assassination of Richard Nixon,63,8.5,"December 29, 2004",95 min,Rated R for language and a scene of graphic violence. (also edited version),Appian Way,28,2,2
the-astronaut-farmer,The Astronaut Farmer,55,5.5,"February 23, 2007",104 min,"['Rated PG for thematic material', 'peril and language.']",Warner Bros. Pictures,18,3,11
the-astronauts-wife,The Astronaut's Wife,37,1.7,"August 27, 1999",109 min,"['Rated R for violence', 'language and a strong scene of sexuality.']",New Line Cinema,17,10,105
the-attack,The Attack,74,6.7,"June 21, 2013",102 min,"['Rated R for some violent images', 'language and brief sexuality']",Canal+,12,3,3
the-aura,The Aura,78,8.0,"November 17, 2006",134 min,Unrated,Davis-Films,15,0,3
the-autobiography-of-nicolae-ceausescu,The Autobiography of Nicolae Ceausescu,87,tbd,"September 9, 2011",180 min,Not Rated,Centrul National al Cinematografiei (CNC),3,0,0
the-autopsy-of-jane-doe,The Autopsy of Jane Doe,65,6.9,"December 21, 2016",86 min,Not Rated,IM Global,36,20,2
the-avengers,The Avengers,12,2.5,"August 14, 1998",87 min,Rated PG-13 for brief strong language.,Warner Bros. Pictures,7,8,37
the-avengers-2012,The Avengers,69,8.0,"May 4, 2012",143 min,"['Rated PG-13 for intense sequences of sci-fi violence and action throughout', 'and a mild drug reference']",Paramount Pictures,"2,860",345,265
the-aviator,The Aviator,77,8.7,"December 17, 2004",170 min,"['Rated PG-13 for thematic elements', 'sexual content', 'nudity', 'language and a crash sequence.']",Warner Bros. Pictures,375,32,11
the-awakening,The Awakening,53,6.8,"August 17, 2012",107 min,Rated R for some violence and sexuality/nudity,BBC Films,29,15,1
the-baader-meinhof-complex,The Baader Meinhof Complex,76,7.9,"August 21, 2009",150 min,"['Rated R for strong bloody violence', 'disturbing images', 'sexual content', 'graphic nudity and language.']",Medienboard Berlin-Brandenburg,21,3,0
the-babadook,The Babadook,86,8.4,"November 28, 2014",93 min,Not Rated,Causeway Films,695,77,53
the-babysitters,The Babysitters,35,7.0,"May 9, 2008",88 min,"['Rated R for disturbing strong sexual content', 'language and some drug use - involving teens.']",Forensic Films,6,4,1
the-bachelor,The Bachelor,31,8.7,"November 5, 1999",101 min,Rated PG-13 for language.,New Line Cinema,53,3,6
the-back-up-plan,The Back-up Plan,34,5.6,"April 23, 2010",106 min,"['Rated PG-13 for sexual content including references', 'some crude material and language']",CBS Films,25,21,17
the-backyard,The Backyard,61,tbd,"August 29, 2003",80 min,Unrated,Paul Hough Entertainment,1,1,0
the-bad-lieutenant-port-of-call---new-orleans,The Bad Lieutenant: Port of Call - New Orleans,69,6.8,"November 20, 2009",122 min,"['Rated R for drug use and language throughout', 'some violence and sexuality.']",Millennium Films,64,27,14
the-bag-man,The Bag Man,28,5.6,"February 28, 2014",108 min,"['Rated R for violence', 'sexual content and language']",Red Granite Pictures,17,5,9
the-ballad-of-bering-strait,The Ballad of Bering Strait,49,tbd,"February 19, 2003",98 min,,NHK,1,0,1
the-ballad-of-jack-and-rose,The Ballad of Jack and Rose,59,6.5,"March 25, 2005",112 min,"['Rated R for language', 'sexual content and some drug material.']",Initial Entertainment Group (IEG),8,4,2
the-ballad-of-ramblin-jack,The Ballad of Ramblin' Jack,72,tbd,"August 18, 2000",112 min,Rated PG-13 for brief language and some drug content.,Journeyman Pictures,0,0,0
the-bands-visit,The Band's Visit,80,8.3,"February 8, 2008",87 min,Rated PG-13 for brief strong language.,July August Productions,25,1,1
the-banger-sisters,The Banger Sisters,48,8.2,"September 20, 2002",98 min,"['Rated R for language', 'sexual content and some drug use.']",Fox Searchlight Pictures,31,4,6
the-bank,The Bank,54,8.5,"October 25, 2002",104 min,Not Rated,Showtime Australia,3,1,0
the-bank-job,The Bank Job,69,7.7,"March 7, 2008",111 min,R,Relativity Media,105,19,3
the-banshee-chapter,The Banshee Chapter,62,6.3,"January 10, 2014",87 min,"['Rated R for some violence/disturbing images', 'drug use', 'language and brief nudity']",Before The Door Pictures,7,7,2
the-barbarian-invasions,The Barbarian Invasions,70,7.2,"November 21, 2003",99 min,"['Rated R for language', 'sexual dialogue and drug content.']",Canal+,21,4,5
the-barber,The Barber,39,4.0,"March 27, 2015",95 min,"['Rated R for violence', 'language and some sexual material']",Chapman Filmed Entertainment,1,1,2
the-barefoot-artist,The Barefoot Artist,57,tbd,"December 5, 2014",83 min,Not Rated,,0,1,0
the-basket,The Basket,53,tbd,"May 5, 2000",105 min,Rated PG for some mild violence and brief language.,North by Northwest Entertainment,3,0,0
the-basketball-diaries,The Basketball Diaries,46,4.0,"April 21, 1995",102 min,"['Rated R for graphic depiction of drug addiction with related strong violence', 'sexuality and language.']",New Line Cinema,38,8,42
the-battle-of-algiers-re-release,The Battle of Algiers (re-release),95,7.9,"January 9, 2004",121 min,Not Rated,Igor Film,44,4,6
the-battle-of-shaker-heights,The Battle of Shaker Heights,33,5.4,"August 22, 2003",79 min,Rated PG-13 for language and some drug references.,Miramax Films,9,2,7
the-baxter,The Baxter,51,7.1,"August 26, 2005",91 min,Rated PG-13 for brief sexual humor and some drug references.,Plum Pictures,7,1,2
the-bay,The Bay,65,6.7,"November 2, 2012",84 min,"['Rated R for disturbing violent content', 'bloody images and language']",Hydraulx,26,17,7
the-baytown-outlaws,The Baytown Outlaws,33,7.2,"January 11, 2013",98 min,"['Rated R for strong bloody violence', 'pervasive language', 'some sexual and drug content']",State Street Pictures,13,2,3
the-beach,The Beach,43,8.1,"February 11, 2000",119 min,"['Rated R for violence', 'some strong sexuality', 'language and drug content.']",Figment Films,120,25,10
the-beaches-of-agnes,The Beaches of Agnès,86,7.0,"July 1, 2009",110 min,,Canal+,9,3,2
the-beat-that-my-heart-skipped,The Beat That My Heart Skipped,75,7.9,"July 1, 2005",108 min,Unrated,Canal+,23,3,1
the-beautiful-country,The Beautiful Country,64,8.4,"July 8, 2005",125 min,Rated R for some language and a crude sexual reference.,Dinamo Story A/S,10,0,1
the-beauty-academy-of-kabul,The Beauty Academy of Kabul,68,tbd,"March 24, 2006",74 min,Not Rated,Magic Lantern Media Inc.,2,0,1
the-believer,The Believer,75,8.8,"May 17, 2002",102 min,"['Rated R for strong violence', 'language and some sexual content.']",Seven Arts Pictures,93,2,4
the-benchwarmers,The Benchwarmers,25,5.4,"April 7, 2006",80 min,"['Rated PG-13 for crude and suggestive humor', 'and for language.']",Revolution Studios,63,17,50
the-benefactor,The Benefactor,40,5.1,"January 15, 2016",93 min,Not Rated,Treehouse Pictures,4,6,4
the-best-exotic-marigold-hotel,The Best Exotic Marigold Hotel,62,7.6,"May 4, 2012",124 min,Rated PG-13 for sexual content and language,Fox Searchlight Pictures,80,27,4
the-best-man,The Best Man,61,7.8,"October 22, 1999",120 min,Rated R for language and sexuality.,40 Acres & A Mule Filmworks,7,2,1
the-best-man-holiday,The Best Man Holiday,59,6.0,"November 15, 2013",123 min,"['Rated R for language', 'sexual content and brief nudity']",Universal Pictures,12,3,5
the-best-of-me,The Best of Me,29,5.4,"October 17, 2014",118 min,"['Rated PG-13 for sexuality', 'violence', 'some drug content and brief strong language']",Relativity Media,27,12,21
the-best-of-youth,The Best of Youth,89,8.8,"March 2, 2005",180 min,Rated R for language and brief nudity. (parts 1 & 2),Rai Cinemafiction,149,9,12
the-betrayal---nerakhoon,The Betrayal - Nerakhoon,78,8.3,"November 21, 2008",96 min,Not Rated,"['American Documentary', 'The']",7,0,1
the-better-angels,The Better Angels,53,5.0,"November 7, 2014",95 min,Rated PG for thematic elements and brief smoking,,1,2,1
the-bfg,The BFG,66,6.1,"July 1, 2016",117 min,"['Rated PG for action/peril', 'some scary moments and brief rude humor']",DreamWorks SKG,93,63,32
the-big-blue,The Big Blue,35,7.3,"July 14, 2000",,PG,Gaumont,14,6,2
the-big-bounce,The Big Bounce,42,1.8,"January 30, 2004",88 min,"['Rated PG-13 for sexual content and nudity', 'violence and language.']",Shangri-La Entertainment,3,3,27
the-big-buy-tom-delays-stolen-congress,The Big Buy: Tom DeLay's Stolen Congress,34,7.3,"May 26, 2006",75 min,,Brave New Films,5,0,1
the-big-chill,The Big Chill,62,7.6,"September 28, 1983",105 min,R,Columbia Pictures Corporation,10,5,0
the-big-easy,The Big Easy,77,tbd,"August 21, 1987",102 min,R,Kings Road Entertainment,0,1,0
the-big-hit,The Big Hit,31,1.1,"April 24, 1998",91 min,"['Rated R for violence', 'pervasive language and some sexuality.']",TriStar Pictures,9,8,114
the-big-kahuna,The Big Kahuna,56,7.3,"April 28, 2000",90 min,Rated R for language.,Franchise Pictures,15,5,2
the-big-lebowski,The Big Lebowski,69,8.8,"March 6, 1998",117 min,"['Rated R for pervasive strong language', 'drug content', 'sexuality and brief violence.']",Working Title Films,469,29,18
the-big-picture,The Big Picture,71,6.5,"October 12, 2012",114 min,Not Rated,Europa Corp.,4,0,0
the-big-question,The Big Question,53,tbd,"March 17, 2006",76 min,Rated PG-13 for a brief reference to drugs.,Ganga,0,0,0
the-big-red-one,The Big Red One (re-release),77,7.6,"November 12, 2004",113 min,Rated R for war violence and some language. (2004 reconstruction),Lorac Productions,5,2,0
the-big-short,The Big Short,81,8.2,"December 11, 2015",130 min,Rated R for pervasive language and some sexuality/nudity,Regency Enterprises,515,47,19
the-big-tease,The Big Tease,53,tbd,"January 28, 2000",86 min,Rated R for language.,Warner Bros. Pictures,1,1,0
the-wedding,The Big Wedding,28,4.4,"April 26, 2013",89 min,"['Rated R for language', 'sexual content and brief nudity']",Millennium Films,0,0,0
the-big-white,The Big White,31,7.0,"December 16, 2005",100 min,Rated R for language including sexual references and some violence.,Rising Star,7,3,1
the-big-year,The Big Year,53,6.5,"October 14, 2011",,Rated PG-13 for language and some sensuality.,DreamWorks SKG,30,14,7
the-birdcage,The Birdcage,72,7.8,"March 8, 1996",117 min,Rated R for language.,United Artists,25,4,1
the-birth-of-a-nation,The Birth of a Nation,69,5.4,"October 7, 2016",120 min,"['Rated R for disturbing violent content', 'and some brief nudity']",Mandalay Pictures,48,16,31
the-bitter-buddha,The Bitter Buddha,72,tbd,"February 15, 2013",,Not Rated,,2,0,0
the-black-dahlia,The Black Dahlia,49,2.7,"September 15, 2006",121 min,"['Rated R for strong violence', 'some grisly images', 'sexual content and language.']",Universal Pictures,31,29,128
the-black-panthers-vanguard-of-the-revolution,The Black Panthers: Vanguard of the Revolution,79,5.0,"September 2, 2015",115 min,Not Rated,Firelight Films,5,0,3
the-black-power-mixtape-1967-1975,The Black Power Mixtape 1967-1975,73,6.1,"September 9, 2011",100 min,Not Rated,Louverture Films,5,0,2
the-black-stallion,The Black Stallion,84,8.3,"October 13, 1979",118 min,G,Omni Zoetrope,9,2,0
the-black-stallion-returns,The Black Stallion Returns,34,tbd,"March 25, 1983",103 min,PG,Zoetrope Studios,0,0,0
the-black-waters-of-echos-pond,The Black Waters of Echo's Pond,31,4.7,"April 9, 2010",,"['Rated R for bloody horror violence and gore', 'language', 'drug use and some sexuality/nudity.']",Parallel Media,3,0,3
the-blackout,The Blackout,37,tbd,"August 3, 2001",98 min,"['Rated R for strong pervasive drug use', 'language', 'sexual content and violence.']",MDP Worldwide,1,0,0
the-blackout-experiments,The Blackout Experiments,49,tbd,"July 22, 2016",78 min,Not Rated,,1,0,0
the-blair-witch-project,The Blair Witch Project,81,6.9,"July 16, 1999",81 min,Rated R for language,Haxan Films,169,39,45
the-blind-side,The Blind Side,53,7.3,"November 20, 2009",129 min,"['Rated PG-13 for one scene involving brief violence', 'drug and sexual references.']",Alcon Entertainment,250,64,38
the-blind-swordsman-zatoichi,The Blind Swordsman: Zatoichi,75,7.8,"July 23, 2004",116 min,Rated R for strong stylized bloody violence.,DENTSU Music And Entertainment,30,7,1
the-bling-ring,The Bling Ring,66,6.4,"June 14, 2013",90 min,"['Rated R for teen drug and alcohol use', 'and for language including some brief sexual references']",Studio Canal,106,61,33
the-blood-of-my-brother,The Blood of My Brother,63,tbd,"June 30, 2006",,,Storyteller Productions,0,0,0
the-blue-angel,The Blue Angel (re-release),88,7.8,"July 13, 2001",124 min,,Universum Film (UFA),5,0,1
the-blue-room,The Blue Room,73,5.1,"October 3, 2014",76 min,Not Rated,Canal+,6,3,4
the-blue-tooth-virgin,The Blue Tooth Virgin,35,tbd,"September 25, 2009",80 min,Rated R for language and brief drug use.,"['Simon', 'The']",0,0,0
the-body,The Body,21,6.9,"April 13, 2001",109 min,Rated PG-13 for some violent sequences and brief language.,MDP Worldwide,9,1,4
the-bone-collector,The Bone Collector,45,5.1,"November 5, 1999",118 min,"['Rated R for strong violent content including grisly images', 'and for language.']",Universal Pictures,30,19,18
the-book-of-eli,The Book of Eli,53,7.3,"January 15, 2010",118 min,Rated R for some brutal violence and language.,Alcon Entertainment,278,86,42
the-book-of-life,The Book of Life,67,7.4,"October 17, 2014",95 min,"['Rated PG for mild action', 'rude humor', 'some thematic elements and brief scary images']",Twentieth Century Fox Animation,108,23,11
the-book-of-love,The Book of Love,27,tbd,"January 13, 2017",106 min,"['Rated PG-13 for thematic content', 'language and drug material']",Iron Ocean Films,1,1,0
the-book-thief,The Book Thief,53,7.3,"November 8, 2013",131 min,Rated PG-13 for some violence and intense depiction of thematic material,Fox 2000 Pictures,104,38,12
the-boondock-saints,The Boondock Saints,44,7.8,"January 21, 2000",108 min,"['Rated R for strong violence', 'language and sexual content.']",Franchise Pictures,226,14,47
the-boondock-saints-ii-all-saints-day,The Boondock Saints II: All Saints Day,24,6.0,"October 30, 2009",118 min,"['Rated R for bloody violence', 'language and some nudity.']",Stage 6 Films,57,14,33
the-boss,The Boss,40,4.4,"April 8, 2016",99 min,"['Rated R for sexual content', 'language and brief drug use']",Universal Pictures,27,24,41
the-boss-of-it-all,The Boss of It All,71,6.7,"May 23, 2007",99 min,Not Rated,Canal+,10,3,1
the-bostonians,The Bostonians,59,tbd,"August 2, 1984",122 min,Not Rated,Merchant Ivory Productions,0,1,0
the-bounty-hunter,The Bounty Hunter,22,4.0,"March 19, 2010",110 min,"['Rated PG-13 for sexual content including suggestive comments', 'language and some violence.']",Relativity Media,22,27,49
the-bourne-identity,The Bourne Identity,68,7.5,"June 14, 2002",119 min,Rated PG-13 for violence and some language.,Universal Pictures,341,41,34
the-bourne-legacy,The Bourne Legacy,61,6.1,"August 10, 2012",135 min,Rated PG-13 for violence and action sequences,Universal Pictures,187,170,45
the-bourne-supremacy,The Bourne Supremacy,73,8.7,"July 23, 2004",108 min,"['Rated PG-13 for violence and intense action', 'and for brief language.']",Universal Pictures,562,37,18
the-bourne-ultimatum,The Bourne Ultimatum,85,7.5,"August 3, 2007",115 min,Rated PG-13 for violence and intense sequences of action.,Universal Pictures,597,50,117
the-box,The Box,47,2.6,"November 6, 2009",115 min,"['Rated PG-13 for thematic elements', 'some violence and disturbing images.']",Lin Pictures,35,43,136
the-boxer,The Boxer,75,7.5,"December 31, 1997",113 min,"['Rated R for strong sexuality', 'language', 'drugs and violence.']",Universal Pictures,10,3,0
the-boxtrolls,The Boxtrolls,61,7.0,"September 26, 2014",96 min,"['Rated PG for action', 'some  peril and mild rude humor']",Focus Features,97,19,15
the-boy,The Boy,42,6.7,"January 22, 2016",97 min,"['Rated PG-13 for violence and terror', 'and for some thematic material']",Lakeshore Entertainment,90,60,23
the-boy-2015,The Boy,45,5.6,"August 14, 2015",105 min,Not Rated,Chiller Films,2,5,2
the-boy-in-the-striped-pajamas,The Boy in the Striped Pajamas,55,7.6,"November 7, 2008",94 min,Rated PG-13 for some mature thematic material involving the Holocaust.,BBC Films,92,19,10
the-boy-next-door,The Boy Next Door,30,5.3,"January 23, 2015",91 min,"['Rated R for violence', 'sexual content/nudity and language']",Universal Pictures,37,18,36
the-boys-girl-from-county-clare,The Boys & Girl from County Clare,59,8.5,"March 11, 2005",90 min,"['Rated R for language', 'some sexuality and nudity.']",Isle of Man Film Commission,10,0,1
the-boys-are-back,The Boys Are Back,57,5.9,"September 25, 2009",104 min,Rated PG-13 for some sexual language and thematic elements.,BBC Films,10,5,4
the-boys-of-baraka,The Boys of Baraka,71,7.8,"November 30, 2005",84 min,Rated R for some language.,Loki Films,5,1,0
the-brand-new-testament,The Brand New Testament,70,6.9,"December 9, 2016",114 min,Not Rated,Fonds National de Soutien à la Production Audiovisuelle du Luxembourg,9,1,2
the-brass-teapot,The Brass Teapot,43,7.4,"April 5, 2013",101 min,"['Rated R for violence', 'some sexual content', 'language and drug use']",Atlantic Pictures (II),10,5,0
the-brave-one,The Brave One,56,7.1,"September 14, 2007",122 min,"['Rated R for strong violence', 'language and some sexuality.']",Silver Pictures,60,22,11
the-bread-my-sweet,"The Bread, My Sweet",54,7.9,"November 8, 2002",105 min,"['Rated PG-13 for sexuality', 'some sexual references and language.']",Who Knew Productions,6,1,1
the-break-up,The Break-Up,45,7.4,"June 2, 2006",106 min,"['Rated PG-13 for sexual content', 'some nudity and language.']",Universal Pictures,142,37,31
the-breakfast-club,The Breakfast Club,62,8.9,"February 15, 1985",97 min,R,Universal Pictures,256,11,4
the-bridesmaid,The Bridesmaid,74,7.3,"August 4, 2006",111 min,,Canal+,5,0,1
the-bridge,The Bridge,58,6.8,"October 27, 2006",94 min,"['Rated R for disturbing content involving suicide', 'and for some language.']",Easy There Tiger Productions,12,5,2
the-bridge-of-san-luis-rey,The Bridge of San Luis Rey,25,5.6,"June 10, 2005",120 min,"['Rated PG for thematic elements', 'some disturbing images and some sensuality.']",Davis-Films,11,1,7
the-bridges-of-madison-county,The Bridges of Madison County,66,8.8,"June 2, 1995",135 min,Rated PG-13 on appeal for some sexuality and brief strong language (re-rating on appeal),Warner Bros. Pictures,78,2,3
the-broken-circle-breakdown,The Broken Circle Breakdown,71,8.0,"November 1, 2013",111 min,Not Rated,Topkapi Films,34,7,0
the-broken-hearts-club-a-romantic-comedy,The Broken Hearts Club: A Romantic Comedy,51,7.5,"September 29, 2000",94 min,R,Banner Entertainment,12,0,2
the-bronze,The Bronze,44,6.4,"March 18, 2016",100 min,"['Rated R for strong sexual content', 'graphic nudity', 'language throughout and some drug use']",Duplass Brothers Productions,20,8,4
the-brooklyn-brothers-beat-the-best,The Brooklyn Brothers Beat the Best,54,tbd,"September 21, 2012",98 min,Not Rated,Taggart Productions,1,0,0
the-brothers,The Brothers,50,7.5,"March 23, 2001",106 min,Rated R for strong sexual content and language.,Screen Gems,3,0,1
the-brothers-bloom,The Brothers Bloom,55,8.8,"May 15, 2009",114 min,"['Rated PG-13 for violence', 'some sensuality and brief strong language.']",Endgame Entertainment,144,19,8
the-brothers-grimm,The Brothers Grimm,51,7.5,"August 26, 2005",118 min,"['Rated PG-13 for violence', 'frightening sequences and brief suggestive material.']",Summit Entertainment,112,39,26
the-brothers-grimsby,The Brothers Grimsby,44,6.2,"March 11, 2016",83 min,"['Rated R for strong crude sexual content', 'graphic nudity', 'violence', 'language', 'and some drug use']",Columbia Pictures,70,44,23
the-brothers-mcmullen,The Brothers McMullen,73,7.8,"August 18, 1995",98 min,Rated R for language and some sexuality.,Marlboro Road Gang Productions,6,0,0
the-brothers-solomon,The Brothers Solomon,32,8.0,"September 7, 2007",93 min,Rated R for language and sexual content.,Revolution Studios,33,3,6
the-brown-bunny,The Brown Bunny,51,6.5,"August 27, 2004",93 min,Not Rated,Wild Bunch,30,4,17
the-bubble,The Bubble,61,7.8,"September 7, 2007",117 min,Unrated,Israeli Film Fund,10,0,2
the-bucket-list,The Bucket List,42,7.4,"December 25, 2007",97 min,"['Rated PG-13 for language', 'including a sexual reference.']",Warner Bros. Pictures,113,27,17
the-burning-plain,The Burning Plain,45,7.6,"September 18, 2009",107 min,"['Rated R for sexuality', 'nudity and language.']",2929 Productions,28,8,3
the-business-of-being-born,The Business of Being Born,68,6.8,"January 9, 2008",87 min,,Barranca Productions,5,0,1
the-business-of-fancydancing,The Business of Fancydancing,49,6.7,"October 18, 2002",103 min,,FallsApart Productions,5,0,1
the-business-of-strangers,The Business of Strangers,67,5.0,"December 7, 2001",84 min,Rated R for strong language and some sexuality.,i5 Films,5,1,3
the-butterfly,The Butterfly,64,8.2,"December 19, 2003",85 min,,Canal+,3,2,0
the-butterfly-effect,The Butterfly Effect,30,8.3,"January 23, 2004",113 min,"['Rated R for violence', 'sexual content', ""language and brief drug use. (also director's cut)""]",BenderSpink,303,30,27
the-bye-bye-man,The Bye Bye Man,37,3.0,"January 13, 2017",96 min,"['Rated R for bloody horror violence', 'language and some sexuality']",Intrepid Pictures,6,6,23
the-cabin-in-the-woods,The Cabin in the Woods,72,8.1,"April 13, 2012",95 min,"['Rated R for strong bloody horror violence and gore', 'language', 'drug use and some sexuality/nudity']",Spyglass Entertainment,812,113,80
the-call,The Call,51,6.5,"March 15, 2013",94 min,"['Rated R for violence', 'disturbing content and some language']",WWE Studios,81,56,11
the-camden-28,The Camden 28,73,tbd,"July 27, 2007",83 min,,,2,0,0
the-campaign-2012,The Campaign,50,6.1,"August 10, 2012",85 min,"['Rated R for crude sexual content', 'language and brief nudity']",Everyman Pictures,81,76,23
the-canyons,The Canyons,36,5.6,"August 2, 2013",99 min,Not Rated,Canyons,17,10,14
the-captive-2014,The Captive,36,5.3,"December 12, 2014",112 min,Not Rated,"['Film Farm', 'The']",8,13,5
the-card-player,The Card Player,48,6.2,"October 6, 2004",103 min,Not Rated,Medusa Produzione,3,2,1
the-cartel,The Cartel,59,tbd,"April 16, 2010",90 min,,Bowdon Media,1,0,0
the-cat-in-the-hat,The Cat in the Hat,19,3.5,"November 21, 2003",82 min,Rated PG for mild crude humor and some double-entendres.,Universal Pictures,38,17,92
the-cats-meow,The Cat's Meow,63,8.7,"April 12, 2002",114 min,"['Rated PG-13 for sexuality', 'a scene of violence and brief drug use.']",Lions Gate Films,27,4,1
the-cave,The Cave,30,6.4,"August 26, 2005",97 min,Rated PG-13 for intense creature violence.,Screen Gems,35,10,16
the-cave-of-the-yellow-dog,The Cave of the Yellow Dog,73,8.4,"November 10, 2006",93 min,G,Hochschule für Fernsehen und Film München (HFF),9,1,0
the-cavemans-valentine,The Caveman's Valentine,44,6.7,"March 2, 2001",105 min,"['Rated R for language', 'some violence and sexuality.']",Universal Pictures,5,1,1
the-celebration,The Celebration,82,8.2,"October 9, 1998",105 min,"['Rated R for strong sexual content and language', 'including references to sexual abuse']",Danmarks Radio (DR),11,1,1
the-celestine-prophecy,The Celestine Prophecy,23,4.4,"April 21, 2006",99 min,Rated PG for some violence.,Celestine Films LLC,6,0,9
